strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Dense (Vector),Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,1.61,"The Advanced Machine Learning course (M1552) is typically offered in the second semester of the academic year, specifically during the winter semester.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,4.04,"Based on the provided context, it appears that Advanced Machine Learning (M1552) is a required module for Data Science students at TUHH. This is evident from the course description and admission requirements listed in the module handbook. |  | As M1552 is a core qualification for Data Science students, it is likely to be compulsory for them. Additionally, the fact that it is an elective compulsory module suggests that it may also be required for some students who choose to pursue this specialization. |  | Therefore, I would recommend Advanced Machine Learning (M1552) as a compulsory module for Data Science students at TUHH.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | probabilistic models, which raise computational issues very diﬀerent from those of standard ML methods. The course has two main |  | goals: understanding the speciﬁcities of probabilistic models, and mastering the speciﬁc algorithms used to overcome the induced |  | challenges. |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Competence |  ",N/A
Dense (Vector),Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",1,1,1,1.0,3.03,"Based on the provided context, the following TUHH programs include Advanced Machine Learning (or similar modules) in their curriculum: |  | 1. Master of Data Science (M.Sc. Data Sci) | 2. Masters Comp Sci (M.Sc. Computer Science) |  | These two programs cover various aspects of machine learning and data science, including advanced topics like neural networks, reinforcement learning, and physical systems integration.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,1,1,1,1.0,2.03,"The workload for the Advanced Machine Learning module (L2323) is 2 hours per week in recitation sections and 28 hours of independent study time per week, with a total workload of 62 hours.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,1.33,The Advanced Ethics of Machine Learning course has a workload of 2 hours per week in lectures.,"Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L3399 | ECTS: 3 |  | Course L3399: Advanced Ethics of Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Maximilian Kiener |  | Language EN |  | Cycle WiSe |  | Content |  | Literature",N/A
Dense (Vector),Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,6.05,"Hello, I'd be happy to help you with your question.  |  | In the Master's Data Sci program at TUHH, the core qualification consists of compulsory modules that cover a broad range of topics, including data science fundamentals, machine learning, and programming skills. These modules are designed to provide a solid foundation in the field. |  | On the other hand, elective modules offer students the opportunity to specialize in specific areas within data science, such as international management and engineering, logistics, infrastructure and mobility, or mechatronics. These modules allow students to delve deeper into their interests and develop specialized skills. |  | The key difference between core qualification and elective modules is that core qualification modules are required for all students, while elective modules can be chosen by individual students. This flexibility allows students to tailor their program to their specific interests and career goals. |  | In your case, since you're interested in the Data Science: Core Qualification module, I would recommend this program as it provides a comprehensive introduction to data science concepts and skills. The 66 CP required for the core qualification is relatively manageable, and the elective modules can be chosen to focus on areas that interest you.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 3 |  | Credit points 3 |  | Course achievement None |  | Examination Subject theoretical and practical work |  | Examination duration and |  | Group project (written elaboration) |  | scale |  | Assignment for the |  | Data Science: Core Qualification: Compulsory |  | Following Curricula |  | Computer Science in Engineering: Specialisation IV. Subject Specific Focus: Elective Compulsory,N/A
Dense (Vector),Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,2.86,"Based on the provided context, it appears that you need 6 credit points in total for the Data Science master program. |  | You have already completed two modules with 3 credit points each (Data Science: Core Qualification and Computer Science: Specialisation III. Mathematics), which adds up to 6 credit points. |  | Additionally, you are required to complete one more module with 6 credit points, which is Data Science: Specialisation I. Data Science & Mathematics.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 15 % |  | No |  | Form |  | Presentation |  | Description |  | Examination Written exam |  | Examination duration and |  | 90 minutes |  | scale |  | Assignment for the |  | Data Science: Specialisation III. Applications: Elective Compulsory |  | Following Curricula |  | International Management and Engineering: Specialisation II. Logistics: Elective Compulsory |,N/A
Dense (Vector),Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,5.25,"Based on your interests in mathematics and programming, I would recommend studying the Master's program in Computer Science (M.Sc.) at Technical University Hamburg (TUHH). This program offers a wide range of specializations that align with your passions, including: |  | * Specialization III. Mathematics: Elective Compulsory - which covers advanced mathematical topics such as probability theory and information theory. | * Specialization II. Computer Science - which includes courses on computer science fundamentals, software engineering, and cybersecurity. |  | Additionally, the Master's program in Data Science (M.Sc.) also offers a strong focus on mathematics and programming, with modules like Numerical Mathematics II, Probability Theory, and Reinforcement Learning. |  | The Computer Science module L0569: Numerical Mathematics II is an excellent choice for you, as it covers advanced mathematical topics related to numerical methods.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,7.08,"Based on the provided context, the module that covers deep learning and neural networks is Module Manual M.Sc. ""Computer Science"" | Program: Masters Data Sci | Module: Unknown - Unknown Module. |  | This course introduces the fundamentals and current state of machine learning for natural language processing (NLP) and graphs in terms of content, users, and social relations. The course has a particular emphasis on key advancements in deep learning (or neural network) architectures, which have obtained very high performance across many different tasks using single end-to-end models that do not require traditional task-specific feature engineering. |  | This module is likely to cover topics such as: |  | * Basics: analogy; layout of neural nets, universal approximation, NP-completeness | * Feedforward Neural Networks: backpropagation, variants of Stochastistic Gradients | * Convolutional Neural Networks: idea, layout, FFT and Winograds algorithms, implementation details | * Adversarial Attacks | * Recurrent Neural Networks: idea, dynamical systems, training, LSTM |  | This module is likely to be a foundational course for deep learning and neural networks, providing an introduction to the concepts and techniques that are commonly used in this field.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Dense (Vector),Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,4.49,"Based on the provided context, it seems that you are interested in learning about Generative Adversarial Networks (GANs) as part of your Master's program in Computer Science at TUHH. |  | I recommend taking Module M.Sc. ""Computer Science"" | Module: Unknown - Unknown Module | ECTS: 3 | Course: L2322: Advanced Machine Learning, which is a course on advanced machine learning topics, including GANs. This module covers the basics of neural networks, convolutional neural networks, adversarial attacks, recurrent neural networks, and residual neural networks, all of which are relevant to GANs. |  | This module will provide you with a solid foundation in the concepts and techniques required for building and training GANs, making it an ideal choice for exploring this topic further.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Hands-On Session |  | Representation Learning and Generative Models |  | AutoEncoders |  | Directed Generative Models |  | Undirected Generative Models |  | Generative Adversarial Neural Networks |  | Probabilistic Graphical Models |  | Bayesian Networks |  | Variational inference (variational autoencoder) |  | Literature Lecture notes as well as current literature announced in the lecture.,N/A
Dense (Vector),Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,1,1,0.5,8.19,"Based on the provided context, it seems that you are interested in pursuing a career in Artificial Intelligence (AI) research after completing your Master's degree in Computer Science or Data Science from the Technical University of Hamburg (TUHH). |  | Considering your interests and the available options, I would recommend focusing on the ""Masters Comp Sci"" program with a specialization in AI Research. This program is designed to provide you with a solid foundation in computer science, machine learning, and data science, which are essential skills for AI research. |  | The ""Reinforcement Learning"" module (M2001) mentioned in your question seems to be relevant to AI research, as it covers topics such as Markov Decision Processes, Dynamic Programming, Value- and Policy Iteration, TD-Learning, and MC-Methods. This module is a great starting point for exploring the field of AI. |  | Additionally, the ""Master's thesis"" option (30 CP) provides an excellent opportunity to work on a research project under the guidance of experienced researchers at TUHH. This will give you hands-on experience in AI research and help you build your network within the industry. |  | The other options mentioned, such as the ""Masters Data Sci"" program with a specialization in AI Research or the ""Master's thesis"" option, may also be relevant to your interests, but they might not provide the same level of depth and exposure to AI research as the ""Masters Comp Sci"" program.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | environment) and provide links to ai / robotics / machine learning / computer vision. |  | Skills Students  can  analyze  a  complex  application  scenario  and  use  artiﬁcial  intelligence  methods  (particularly  from  robotics,  machine |  | learning, computer vision) to implement an intelligent system. Furthermore, students will be able to deﬁne criteria to assess the |  | function of the system and evaluate the sys",N/A
Dense (Vector),Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,4.64,"Based on the provided context, it appears that you are interested in a module that focuses on teamwork and collaboration within small groups. However, none of the three modules (Master's Comp Sci | Module: Unknown - Unknown Module | ECTS: 6, Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0, Masters GTIME | Module: Unknown - Unknown Module | ECTS: 0) explicitly mention teamwork or group projects. |  | The Master's Comp Sci module seems to be the most relevant, as it mentions ""small groups"" and ""cross-group collaboration."" However, I don't have enough information about this specific module in the provided documents.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Social Competence As part of the module, concepts learned in the lecture will be implemented on a hardware platform within small groups. Students |  | learn  to  work  in  a  team  and  to  develop  solutions  together.  Speciﬁc  tasks  are  worked  on  within  the  group,  whereby  cross-group |  | collaboration (exchange) also takes place. The second part is a challenge-based project in which the groups ﬁnd the most en",N/A
Dense (Vector),Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,1,1,0.2,5.38,"As you have a physics background, it's likely that your skills and knowledge will be highly relevant to the Data Science program at TUHH. The program is designed to teach students how to practically apply theoretical concepts in various application areas, which aligns well with the principles of physics. |  | While there are no specific modules mentioned for physics students, the program does cover topics such as mathematics and computer science foundations, which will provide a solid foundation for your studies. Additionally, the program's focus on data science methods, algorithms, and machine learning will be highly applicable to your physics background. |  | Considering your physics background, I would recommend applying for the Data Science program at TUHH. The program's emphasis on interdisciplinary approaches, problem-solving, and analytical thinking will allow you to leverage your existing knowledge in a new context. Your physics skills will also enable you to contribute meaningfully to the program's data science applications.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Graduates  of  the  program  are  taught  the  fundamentals  and  knowledge  required  for  successful  work  in  the  ﬁeld  of  data  science  in  an  international | environment. They acquire comprehensive knowledge of the mathematical and computer science foundations of this discipline and learn to practically | apply the theoretical concepts in various application areas. Upon completion of the program, students are a",N/A
Dense (Vector),Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,1,1,0.2,3.3,"Based on the provided context, the following modules involve Python programming: |  | 1. Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 | 2. Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 | 3. Masters Comp Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | These modules require Python programming skills, including libraries for neural networks, deep learning and data visualization (e.g. wandb).","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | explain  aspects  regarding  the  practical  implementation  of  numerical  methods  with  respect  to  computational  and  storage |  | complexity. |  | Skills Students are able to |  | implement, apply and compare advanced numerical methods in Python, |  | justify the convergence behaviour of numerical methods with respect to the problem and solution algorithm and to transfer |  | it to related problems, |  | for  a  g",N/A
Dense (Vector),Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,1,1,0.25,1.82,"The Advanced Machine Learning course is taught in English, according to the provided documents.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,0,1,1,0.5,2.52,"The Master of Science in Data Science program at Technical University Hamburg (TUHH) consists of two and a half semesters, with one and a half semesters devoted to working in a research team and writing the master's thesis. The program is organized as a two-year program (four semesters), beginning each year in October.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,3.85,"Based on the provided context, I can answer your question as follows: |  | The admission requirements for the Master's Data Science program at TUHH include achieving a minimum of 60 credit points in the study program. Additionally, students must have completed previous knowledge in their field of interest (e.g., Computer Science) and meet specific learning objectives after taking part successfully. |  | I don't have enough information about the specific module you are referring to, but I can suggest that you check the Module Manual for M.Sc. ""Data Science"" or consult with your academic advisor to get more detailed information on the admission requirements for a particular module.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,4.18,"Based on the provided context, I recommend the following literature for the Advanced Machine Learning module: |  | 1. **Artificial Intelligence: A Modern Approach** by Stuart Russel and Peter Norvig (Third Edition), 2010 - This book provides a comprehensive introduction to artificial intelligence, including machine learning concepts. | 2. **Machine Learning: A Probabilistic Perspective** by Kevin Murphy, MIT Press 2012 - This book offers a probabilistic perspective on machine learning, covering topics such as Bayesian networks and Gaussian mixture models. |  | These two books provide a solid foundation in machine learning concepts, making them suitable for the Advanced Machine Learning module.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,3.77,"Based on the provided context, here's a concise answer: |  | The Master's program in Data Science at TUHH covers advanced topics such as machine learning, big data, information geometry, and ethics of machine learning. In contrast, the Master's program in Computer Science focuses on core qualifications like seminars, lectures, research projects, and technical complementary courses. |  | While both programs share some common modules, such as operations & management and non-technical courses, Data Science is more focused on data science-specific topics, whereas Computer Science covers a broader range of computer science disciplines.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,2.39,"Based on the provided context, the program that shares the Advanced Machine Learning (L2322) module is Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,1,1,0.5,3.58,"Based on the provided context, the following TUHH programs involve machine learning: |  | 1. Masters Data Sci (with modules M2001 - Reinforcement Learning and L2003: Basics of Machine Learning) | 2. Mechatronics with modules Neuronal Networks, Support Vector Machines, Ensemble Learning, and Unsupervised Learning |  | These programs cover various aspects of machine learning, including reinforcement learning, neural networks, support vector machines, ensemble learning, unsupervised learning, hierarchical clustering, K-Mean, and cluster techniques.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Logistical regressions |  | Neuronal Networks |  | Support Vector Machines |  | Ensemble Learning |  | Unsupervised Learning: |  | Hierarchical Clustering, K-Mean |  | Literature John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies |  | (MIT Press) |  | Tom M. Mitchell, Machine Learning |  | Kevin P. Murphy, Machine Learning: A Probabilistic Persp",N/A
Dense (Vector),Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,8.97,"Based on the provided context from the TUHH Module Handbook, you can expect to acquire a range of skills in data science and related areas. Here are some of the key skills you may develop: |  | 1. **Machine learning techniques**: You'll be able to inspect, describe, and apply selected machine learning techniques to provided data sets. | 2. **Data preparation**: You'll learn how to prepare raw data for machine learning algorithms, which will help you evaluate the usability in concrete company-relevant contexts. | 3. **Problem-solving and critical thinking**: The program is designed to foster advanced knowledge of complex problems, so you'll be expected to work under given boundary conditions from application fields. | 4. **Communication skills**: You'll develop your ability to communicate scientific contents and problems in the field of data science, both with experts and non-experts. | 5. **Teamwork and collaboration**: The program encourages group work, where you'll learn to divide tasks, coordinate procedures, and present results jointly. |  | Additionally, as a Data Science master student at TUHH, you may also develop skills that are relevant for a career in research and development, such as: |  | 1. **Research skills**: You'll be able to conduct extensive research tasks in small groups and work independently. | 2. **Literature analysis**: You'll learn to select specialized literature and read existing code, interpret it, and modify it for new tasks. |  | Overall, the Data Science master program at TUHH is designed to equip you with a strong foundation in data science techniques, problem-solving skills, and communication abilities, making you well-prepared for a career in research and development.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | models. |  | 6.  Graduates can classify their knowledge of diﬀerent application areas of data science and combine it to solve complex problems as well as adapt |  | and further develop the methodological knowledge they have learned to specific applications. |  | 7.  Graduates have advanced knowledge of the ethical challenges in dealing with artificial intelligence and machine learning. |  | Skills |  | 1.  The ability to,N/A
Dense (Vector),Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,8.21,"Based on the provided context, I would recommend combining your Master's degree in Civil Engineering (M0854 - Mathematics IV) with a specialization in Mechatronics or Computer Science. |  | The module M0854 - Mathematics IV is part of the Master's program in Civil Engineering and covers advanced mathematical topics such as differential equations and complex functions. This suggests that you have a solid foundation in mathematics, which is essential for pursuing a career in engineering or related fields. |  | Mechatronics is an interdisciplinary field that combines mechanical, electrical, and software engineering to design and develop intelligent systems. As someone with a background in Civil Engineering, you can leverage your knowledge of mathematical modeling and analysis to contribute to the development of mechatronic systems. |  | Additionally, Mechatronics requires strong programming skills, which are also developed through the Computer Science module (M0854). You will have the opportunity to apply your mathematical knowledge to solve complex problems using computational methods and algorithms. |  | The recommended previous education requirement for this specialization is Mathematics I - III, which aligns with the Master's program in Civil Engineering. This suggests that you have a strong foundation in mathematics, which is essential for pursuing a career in Mechatronics or related fields. |  | Overall, combining your Master's degree in Civil Engineering with a specialization in Mechatronics or Computer Science can provide a unique combination of mathematical and engineering skills, making it an attractive option for those interested in advanced mathematics and engineering applications.","Program: Masters Civil Eng | Module: Unknown - Unknown Module | ECTS: 0 |  | Students can discuss logical connections between these concepts.  They are capable of illustrating these connections with |  | the help of examples. |  | They know proof strategies and can reproduce them. |  | Skills |  | Students  can  model  problems in  Mathematics  IV  with  the  help  of  the  concepts  studied  in  this  course. Moreover,  they  are |  | capable of solving them by applying established methods. |  ",N/A
Dense (Vector),Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,6.4,"I don't have enough information about the specific module or program you're referring to in the provided context. However, based on the general information available, it appears that some Master's programs at TUHH require a minimum of 60 credit points (ECTS) in their study program. |  | In the ""Master Data Sci | Module: Unknown - Unknown Module"" and ""M.Sc. Advanced Machine Learning"", both requiring 12 CP, you can expect to complete these modules within one semester. The same goes for the ""Master Chem Bio | Module: Unknown - Unknown Module"" and ""M.Sc. Master Thesis"". |  | The ""Master MEM | Module: Unknown - Unknown Module"" also requires a minimum of 60 credit points. |  | Considering the general requirements mentioned above, it seems that some modules might be compulsory across multiple programs. However, without more specific information about your program or module, I cannot confirm this for certain. |  | If you're unsure about the specific requirements for your program, I recommend checking with your academic advisor at TUHH or consulting the official Master's Handbook for more detailed information.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Hybrid + Rerank,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,3.9,"The module Advanced Machine Learning (L2322) covers advanced topics in machine learning, specifically tailored to complex physical systems. It delves into sophisticated areas such as data management, transformer architectures, physics-informed neural networks, and constitutive artificial neural networks, demonstrating how cutting-edge machine learning methodologies can be applied not only in general domains but also in specific contexts like complex physical systems.","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,2.08,The Advanced Machine Learning module (M1552) in the Masters Comp Sci program at TUHH is worth 3 ECTS credits.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
