strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Dense (Vector),Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,5.68,"The module ""Advanced Machine Learning"" (M1552) is an elective course, not a compulsory one. |  | However, it's worth noting that the course is part of the Data Science specialization IV, which is an elective compulsory course. This means that Data Science students are required to take this specialization as","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | probabilistic models, which raise computational issues very diﬀerent from those of standard ML methods. The course has two main |  | goals: understanding the speciﬁcities of probabilistic models, and mastering the speciﬁc algorithms used to overcome the induced |  | challenges. |  | Educational Objectives After taking part successfully, students have reached the following learning results |  | Professional Competence |  ",N/A
Dense (Vector),Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",1,1,1,1.0,5.94,"The Master's program ""Data Science"" includes Advanced Machine Learning as part of its curriculum.  |  | This module is also offered as part of the Master's program ""Computer Science"". Both programs match well with students interested in machine learning, as they provide a strong foundation in the subject and allow for specialization through","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,1,1,1,1.0,4.8,"The workload for the Advanced Machine Learning module (M1552) is 3 hours per week in lecture and 2 hours per week in recitation section, with an independent study time of 62 hours.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,3.63,"The course L2323: Advanced Machine Learning has a typology of ""Recitation Section (small)"" with 2 hours per week.","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L3399 | ECTS: 3 |  | Course L3399: Advanced Ethics of Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Maximilian Kiener |  | Language EN |  | Cycle WiSe |  | Content |  | Literature",N/A
Dense (Vector),Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,4.59,"In the Master's Data Sci program, Core Qualification and Elective modules differ in their structure and requirements. |  | Core Qualification modules are compulsory and contain a total of 66 ECTS points. They provide a solid foundation in data science and are designed to be completed by all students in the program. |  | ",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 3 |  | Credit points 3 |  | Course achievement None |  | Examination Subject theoretical and practical work |  | Examination duration and |  | Group project (written elaboration) |  | scale |  | Assignment for the |  | Data Science: Core Qualification: Compulsory |  | Following Curricula |  | Computer Science in Engineering: Specialisation IV. Subject Specific Focus: Elective Compulsory,N/A
Dense (Vector),Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,4.36,"To complete the Master's in Data Science, students need a total of 90 ECTS credits. |  | This is calculated by adding up the required credits for each module: |  | * Module with 6 ECTS credits (e.g. Data Science: Specialisation III. Applications) x 3 instances = ",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Credit points 6 |  | Course achievement Compulsory Bonus | 15 % |  | No |  | Form |  | Presentation |  | Description |  | Examination Written exam |  | Examination duration and |  | 90 minutes |  | scale |  | Assignment for the |  | Data Science: Specialisation III. Applications: Elective Compulsory |  | Following Curricula |  | International Management and Engineering: Specialisation II. Logistics: Elective Compulsory |,N/A
Dense (Vector),Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,5.7,"Based on your interests in mathematics and programming, I would recommend the Master's program in Computer Science (Masters Comp Sci). This program seems to be a good fit for you because it includes specializations such as Specialization III. Mathematics, which aligns with your interest in mathematics. |  | Additionally, this","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",1,1,1,1.0,6.41,"Based on the provided context, it appears that the Master's Data Sci program has a course called L2322: Advanced Machine Learning, which covers topics such as feedforward neural networks, convolutional neural networks, recurrent neural networks, and more. |  | I would recommend this module to you because it seems to","Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Dense (Vector),Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,4.44,"Based on the provided context, it seems that you are interested in learning about Generative Adversarial Networks (GANs).  |  | I would recommend taking the Master's Data Sci | Module: Autoencoder Application - Constellation Shaping II or the Master's ICS | Module: Generative Advers",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Hands-On Session |  | Representation Learning and Generative Models |  | AutoEncoders |  | Directed Generative Models |  | Undirected Generative Models |  | Generative Adversarial Neural Networks |  | Probabilistic Graphical Models |  | Bayesian Networks |  | Variational inference (variational autoencoder) |  | Literature Lecture notes as well as current literature announced in the lecture.,N/A
Dense (Vector),Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,1,1,0.5,6.31,"Based on your interest in working in AI research, I would recommend the Master's Data Science program at TUHH. |  | This program covers a wide range of topics related to artificial intelligence, including machine learning, computer vision, and robotics. The module ""M2001 - Reinforcement Learning"" is particularly relevant","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | environment) and provide links to ai / robotics / machine learning / computer vision. |  | Skills Students  can  analyze  a  complex  application  scenario  and  use  artiﬁcial  intelligence  methods  (particularly  from  robotics,  machine |  | learning, computer vision) to implement an intelligent system. Furthermore, students will be able to deﬁne criteria to assess the |  | function of the system and evaluate the sys",N/A
Dense (Vector),Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,6.31,"Based on the provided context, it appears that you are interested in modules that emphasize teamwork and collaboration. |  | The Masters Mechatronics program has a module (6 ECTS) that focuses on social competence, where students work in small groups to implement concepts learned in lectures on a hardware platform. This module seems","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Social Competence As part of the module, concepts learned in the lecture will be implemented on a hardware platform within small groups. Students |  | learn  to  work  in  a  team  and  to  develop  solutions  together.  Speciﬁc  tasks  are  worked  on  within  the  group,  whereby  cross-group |  | collaboration (exchange) also takes place. The second part is a challenge-based project in which the groups ﬁnd the most en",N/A
Dense (Vector),Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,1,1,0.2,5.46,"Yes, you can apply for the Master's Data Science program. |  | As someone with a physics background, you'll find that the data science program at TUHH is an excellent match for your interests and skills. The program builds on the mathematical foundations of physics, which will be beneficial in understanding and applying data","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Graduates  of  the  program  are  taught  the  fundamentals  and  knowledge  required  for  successful  work  in  the  ﬁeld  of  data  science  in  an  international | environment. They acquire comprehensive knowledge of the mathematical and computer science foundations of this discipline and learn to practically | apply the theoretical concepts in various application areas. Upon completion of the program, students are a",N/A
Dense (Vector),Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,1,1,0.2,5.35,"Based on the provided context, I can identify two programs that involve Python programming: |  | 1. Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |    The skills listed for this program include ""implement, apply and compare advanced numerical methods in Python,"" which indicates that Python is","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | explain  aspects  regarding  the  practical  implementation  of  numerical  methods  with  respect  to  computational  and  storage |  | complexity. |  | Skills Students are able to |  | implement, apply and compare advanced numerical methods in Python, |  | justify the convergence behaviour of numerical methods with respect to the problem and solution algorithm and to transfer |  | it to related problems, |  | for  a  g",N/A
Dense (Vector),Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,1,1,0.25,4.61,The Advanced Machine Learning (L2322) course is taught in English.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,0,1,1,0.5,5.12,"The Master's program in Data Science at TUHH is a two-year program, consisting of four semesters. It begins each year in October and includes two and a half semesters of lectures and lab courses, followed by one and a half semesters devoted to working on a research team (project work","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,4.72,"According to General Regulations §21 (1), the admission requirements for the Master's program in Data Science at TUHH are: |  | * At least 60 credit points have to be achieved in study programme. | * The examinations board decides on exceptions. |  | In other words, students must already have a certain number of","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,5.74,"The recommended literature for the Advanced Machine Learning module includes: |  | 1. ""Artificial Intelligence: A Modern Approach"" (Third Edition) by Stuart Russel and Peter Norvig | 2. ""Machine Learning: A Probabilistic Perspective"" by Kevin Murphy |  | These texts are mentioned in the course literature list","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,5.64,"The Master's program in Data Science (M.Sc. ""Data Science"") and the Master's program in Computer Science (M.Sc.) have distinct differences. |  | The M.Sc. ""Data Science"" program focuses on extracting insights from data using various techniques, including machine learning, statistics, and mathematics. It","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ",N/A
Dense (Vector),Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,6.25,"The Advanced Machine Learning module (M1552) is shared by two programs: |  | 1. Masters Comp Sci | 2. Masters Data Sci |  | Both programs offer this module as part of their curriculum, indicating that they cover similar topics in machine learning. The Masters Comp Sci program might be a better fit for","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,1,1,0.5,5.31,"The Masters Data Sci program involves machine learning.  |  | This program matches the student's interests because it covers a wide range of topics in machine learning, including supervised and unsupervised learning, neural networks, support vector machines, ensemble learning, and more. |  | Additionally, the Masters Mechatronics program also involves","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Logistical regressions |  | Neuronal Networks |  | Support Vector Machines |  | Ensemble Learning |  | Unsupervised Learning: |  | Hierarchical Clustering, K-Mean |  | Literature John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies |  | (MIT Press) |  | Tom M. Mitchell, Machine Learning |  | Kevin P. Murphy, Machine Learning: A Probabilistic Persp",N/A
Dense (Vector),Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,5.71,"After completing the Master's in Data Science at TUHH, you can expect to acquire a wide range of skills, including: |  | 1. Advanced knowledge of machine learning techniques and their application to real-world problems. | 2. Ability to design and implement complex software systems. | 3. Skills in data management, pattern",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | models. |  | 6.  Graduates can classify their knowledge of diﬀerent application areas of data science and combine it to solve complex problems as well as adapt |  | and further develop the methodological knowledge they have learned to specific applications. |  | 7.  Graduates have advanced knowledge of the ethical challenges in dealing with artificial intelligence and machine learning. |  | Skills |  | 1.  The ability to,N/A
Dense (Vector),Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,5.94,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Data Science (Masters Data Sci). This program offers a strong foundation in both engineering and mathematical disciplines, allowing you to develop skills in data analysis, machine learning, and mathematical modeling. |  | The Data Science specialization","Program: Masters Civil Eng | Module: Unknown - Unknown Module | ECTS: 0 |  | Students can discuss logical connections between these concepts.  They are capable of illustrating these connections with |  | the help of examples. |  | They know proof strategies and can reproduce them. |  | Skills |  | Students  can  model  problems in  Mathematics  IV  with  the  help  of  the  concepts  studied  in  this  course. Moreover,  they  are |  | capable of solving them by applying established methods. |  ",N/A
Dense (Vector),Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,0,0,0,0.0,3.07,"Yes, there are modules that are compulsory across multiple TUHH master programs. |  | One example is the module ""Management in New Economic Powerhouses"" (MU), which is a compulsory part of the Masters GTIME program. Another example is the module ""Biomedical Engineering: Specialisation Management and Business Administration"",",Program: Masters GTIME | Module: Unknown - Unknown Module | ECTS: 0 |  | Following Curricula |  | Elective Compulsory,N/A
Hybrid + Rerank,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,6.19,"The module ""Advanced Machine Learning"" (M1552) covers state-of-the-art neural networks, their mathematical basics, and how to apply them in various fields. Students will learn to implement, understand, and tailor neural networks to specific applications. The module is part of several Master's programs at TU","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,4.26,The Advanced Machine Learning module (M1552) is worth 3 credit points (CP).,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Hybrid + Rerank,Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,6.51,"The recommended previous knowledge for the Master's program in Data Science (Masters Data Sci) and Module M1552 - Advanced Machine Learning is: |  | 1. Mathematics I-III | 2. Numerical Mathematics 1/ Numerics | 3. Programming skills, preferably in Python. |  | These prerequisites are also","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Hybrid + Rerank,Q04,easy,Who is responsible for the Advanced Machine Learning module at TUHH?,Dr. Jens-Peter Zemke.,1,1,1,1.0,5.56,Dr. Jens-Peter Zemke is the Module Responsible for the Advanced Machine Learning (M1552) module at TUHH.,Program: Masters ICS | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |  | T,N/A
Hybrid + Rerank,Q05,easy,What type of examination does the Advanced Machine Learning module use?,"Written exam, 90 minutes.",1,1,1,1.0,6.2,"The Advanced Machine Learning module uses a combination of lectures and recitation sections. |  | It's worth noting that this module is part of several programs, including Masters Mechatronics, Master's Data Science, and Master's Computer Science. The Master's in Computer Science program seems to be the most relevant for students","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,1,1,1,1.0,6.68,"The Advanced Machine Learning lecture (L2322) covers various topics related to machine learning, including: |  | 1. Basics: analogy; layout of neural nets, universal approximation, NP-completeness | 2. Feedforward Neural Networks: backpropagation, variants of Stochastic Gradients | 3. Conv","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,5.49,The Advanced Machine Learning course (L2322) is offered in the Winter Semester (WiSe).,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Hybrid + Rerank,Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,5.93,"Yes, the module M1552 - Advanced Machine Learning is a compulsory part of the Master's program in Data Science. It provides students with knowledge and skills in implementing, understanding, and applying neural networks, which are essential for data science applications.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Hybrid + Rerank,Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",1,1,1,1.0,6.23,"Based on the provided context, I can see that Advanced Machine Learning is included in the following programs: |  | 1. Masters Comp Sci | 2. Masters Data Sci (specifically as part of the core qualification) |  | Both of these programs seem to be a good match for students interested in machine learning and data science",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Hybrid + Rerank,Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,1,1,1,1.0,4.99,The workload for the Advanced Machine Learning module (L2323) is as follows: |  | - Independent Study Time: 62 hours | - Study Time in Lecture: 28 hours |  | This totals to a total of 90 hours per week.,"Program: Masters Comp Sci | Module: Unknown - Unknown Module | Course: L2323 | ECTS: 3 |  | Course L2323: Advanced Machine Learning |  | Typ Recitation Section (small) |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content See interlocking course |  | Literature See interlocking course |  |  | Module Manual M.Sc. ""Computer Science""",N/A
Hybrid + Rerank,Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,5.57,"I don't have enough information about that in the provided documents. |  | However, I can suggest some possible courses related to machine learning and data science that might be of interest to you: |  | * Master's Data Sci | Module: L2003 (Basics of Machine Learning) - This course covers specific procedures","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L0586 | ECTS: 3 |  | Course L0586: Hierarchical Algorithms |  | Typ Recitation Section (small) |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Sabine Le Borne |  | Language EN |  | Cycle WiSe |  | Content See interlocking course |  | Literature See interlocking course |  |  | Module Manual M.Sc. ""Data Science""",N/A
