strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
Dense (Vector),Q06,medium,What topics are taught in the Advanced Machine Learning lecture?,Basics of neural nets; feedforward networks and backpropagation; CNNs; RNNs; adversarial attacks; residual networks; neural ODEs; autoencoders; GANs; attention and transformers.,1,1,1,1.0,5.89,"The Advanced Machine Learning lecture (L2322) covers four main topics: |  | 1. Basics: analogy; layout of neural nets, universal approximation, NP-completeness | 2. Feedforward Neural Networks: backpropagation, variants of Stochastic Gradients | 3. Convolutional Neural Networks: idea, layout, FFT and Winograd's algorithms, implementation details | 4. Adversarial Attacks |  | These topics seem to be a comprehensive overview of machine learning concepts, including neural networks and their applications.","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2322 | ECTS: 3 |  | Course L2322: Advanced Machine Learning |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Dr. Jens-Peter Zemke |  | Language EN |  | Cycle WiSe |  | Content |  | 1.  Basics: analogy; layout of neural nets, universal approximation, NP-completeness |  | 2.  Feedforward Neural Networks: backpropagation, variants of Stochastistic ",N/A
Dense (Vector),Q07,easy,In which semester is the Advanced Machine Learning course offered?,Winter semester (WiSe).,0,0,0,0.0,3.38,The Advanced Machine Learning course (L2322) is offered in the Winter Semester (WiSe).,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q08,medium,Is Advanced Machine Learning compulsory for Data Science students?,Yes — it is listed as Core Qualification: Compulsory in the Data Science curriculum.,0,0,0,0.0,3.74,"Yes, Advanced Machine Learning (Module M1552) is a compulsory module for Data Science students as part of their core qualification. This suggests that the program values hands-on experience with machine learning techniques and provides students with a solid foundation in this area.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q09,medium,Which TUHH programs include Advanced Machine Learning in their curriculum?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, and Theoretical Mechanical Engineering.",0,1,1,0.5,7.97,"The Master's program in Computer Science at TUHH includes Advanced Machine Learning as part of its curriculum, specifically as Module M1552 - Advanced Machine Learning. This module is recommended for students who have prior knowledge in Mathematics I-III, Numerical Mathematics 1/ Numerics, and programming skills, preferably in Python. |  | Additionally, the Master's program in Data Science at TUHH also includes Advanced Machine Learning as part of its curriculum, Module M1552 - Advanced Machine Learning. This module is recommended for students who have prior knowledge in machine learning and neural networks, including backpropagation and experience with TensorFlow or PyTorch. |  | It appears that both programs match the student's interests in machine learning, but the Master's program in Computer Science may be a better fit if you're looking to specialize in computer science.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q10,medium,What is the workload for the Advanced Machine Learning module?,Total workload 124 hours: Independent Study Time 62 h + Study Time in Lecture 28 h for the course component.,0,0,0,0.0,4.2,"The workload for the Advanced Machine Learning module (M1552) consists of: |  | - Independent Study Time: 124 hours | - Study Time in Lecture: 56 hours |  | These values are not explicitly stated as a total, but they give an idea of the time commitment required for this module.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q11,medium,How many hours per week is the Advanced Machine Learning lecture?,2 hours/week lecture + 2 hours/week recitation (small group) = 4 hrs/wk total.,1,1,1,1.0,5.36,"According to the provided context, Course L2322: Advanced Machine Learning has a workload of 62 hours for Independent Study Time and 28 hours for Study Time in Lecture.  |  | Therefore, the total study time per week for this course would be 62 + 28 = 90 hours. |  | However, I don't have enough information about how many hours are typically spent on lectures per week to calculate the exact number of hours per week for Advanced Machine Learning.","Program: Masters Data Sci | Module: Unknown - Unknown Module | Course: L2987 | ECTS: 3 |  | Course L2987: Machine Learning for Physical Systems |  | Typ Lecture |  | Hrs/wk 2 |  | CP 3 |  | Workload in Hours Independent Study Time 62, Study Time in Lecture 28 |  | Lecturer Prof. Roland Can Aydin |  | Language EN |  | Cycle WiSe |  | Content In this lecture, students will delve into the advanced integration of machine learning techniques with physical systems. The lecture |  | covers sophisticate",N/A
Dense (Vector),Q12,hard,What is the difference between Core Qualification and Elective modules in the Data Science program?,Core Qualification modules are compulsory for all program students. Elective modules are optional and allow specialisation in a sub-field.,1,1,1,1.0,7.04,"In the Master's Data Sci program, a Core Qualification module is compulsory and must be completed by all students. Examples of Core Qualifications include Electrical Engineering and Information Technology, Microelectronics and Microsystems, and Data Science: Specialisation IV. Special Focus Area. |  | On the other hand, Elective modules are optional and can be chosen from a variety of specialisations, such as Computer Science in Engineering (Specialisation III. Mathematics) or Theoretical Mechanical Engineering (Specialisation Robotics and Computer Science). These modules allow students to tailor their studies to their specific interests and career goals. |  | In summary, Core Qualification modules provide a foundation for all Data Science students, while Elective modules offer specialisations that can be pursued in addition to the core requirements.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Data Science: Core Qualification: Compulsory |  | Computer Science in Engineering: Specialisation III. Mathematics: Elective Compulsory |  | Theoretical Mechanical Engineering: Specialisation Robotics and Computer Science: Elective Compulsory,N/A
Dense (Vector),Q13,hard,How many total credit points are needed to finish the Data Science master?,120 credit points — standard for a 4-semester German M.Sc.,1,1,1,1.0,3.53,"To complete the Master's in Data Science program, students need to achieve at least 60 credit points. This is stated in the General Regulations §21 (1) of the TUHH Module Handbook.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 6 |  | Credit points 6 |  | Course achievement None |  | Examination Written exam |  | Examination duration and |  | 90 min |  | scale |  | Assignment for the |  | Computer Science: Specialisation III. Mathematics: Elective Compulsory |  | Following Curricula |  | Data Science: Core Qualification: Compulsory,N/A
Dense (Vector),Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,6.5,"It sounds like you have a strong foundation in mathematics and programming, which is excellent for pursuing a career in computer science or data science! |  | Considering your interests, I would recommend the Master's program in Data Science (Masters Data Sci). This program seems to be a great fit for someone with a passion for mathematics and programming. The specialisation ""Data Science & Mathematics"" within this program will allow you to combine your mathematical skills with practical data science knowledge. |  | Additionally, the interdisciplinary approach of the TUHH's teaching offering ensures that courses in the nontechnical academic programs follow the specific profiling of TUHH degree courses, which should provide a well-rounded education.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
Dense (Vector),Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",0,1,1,0.5,10.89,"Based on the provided context, it appears that both Master's Comp Sci and Master's Data Sci programs cover topics related to deep learning and neural networks. |  | For the Master's Comp Sci program, Module 4 ""Adversarial Attacks"" seems to be relevant, as it mentions learning about adversarial attacks. Additionally, Modules 5-9 (""Recurrent Neural Networks"", ""Residual Neural Networks"", ""Neural ODEs"", ""Autoencoder and Generative Adversarial Networks"", and ""Attention and Transformers"") also cover various aspects of neural networks. |  | For the Master's Data Sci program, Module 1 ""Intro: Text and Graphs as Data"" covers the basics of deep learning, while Modules 2-11 (""Word Embeddings"", ""Fundamentals of Deep Learning"", ""Dependency Parsing"", etc.) delve deeper into topics such as recurrent neural networks, transformers, and graph neural networks. |  | Considering your interest in deep learning and neural networks, I would recommend starting with either Module 4 in the Master's Comp Sci program or Modules 1-3 in the Master's Data Sci program. Both programs seem to provide a solid foundation for understanding these topics.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Skills Thereby, the students will not only learn the structure of modern deep-learning networks for computer vision and natural language |  | processing, but also how to build and train their own networks based on the constraints of the target system (e.g., a low memory |  | footprint).  Moreover,  the  students will  learn  how  modern  domain-speciﬁc  architectures  for  deep-learning acceleration  are |  | architected",N/A
Dense (Vector),Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,7.26,"Based on the provided context, it seems that you are interested in learning about Generative Adversarial Networks (GANs).  |  | I would recommend taking the ""Representation Learning and Generative Models"" module from either the Master's Data Science or Master's ICS program. This module covers various topics related to GANs, including AutoEncoders, Directed Generative Models, Undirected Generative Models, and Generative Adversarial Neural Networks. |  | Both programs seem to have a strong focus on machine learning and deep learning, which aligns with the topic of GANs. The Master's Data Science program might provide more in-depth coverage of GANs, while the Master's ICS program might offer a broader perspective on representation learning and generative models.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Mutual information neural estimator |  | Hands-on session |  | Generative Adversarial Network Application - Channel Modelling |  | Recap realistic channels with non-linear hardware impairments |  | Training a digital twin of a realistic channel with insufficient training data |  | Hands-on session |  | Recurrent Neural Network Application - Channel prediction |  | Recap time-varying channel models |  | Recurrent neural n,N/A
Dense (Vector),Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",1,1,1,1.0,8.81,"Based on the context provided, it seems that you're interested in pursuing a career in AI research after completing your Master's degree. |  | Considering the modules available, I would recommend focusing on the Masters Comp Sci program with the module M2001 - Reinforcement Learning. This is because this program covers the skills required for building and training modern deep-learning networks, as well as learning about domain-specific architectures for deep-learning acceleration. |  | Additionally, the module emphasizes personal competence in areas such as programming paradigms, project/problem-based learning, and Python programming with libraries for neural networks and data visualization. These skills are essential for AI research and will provide a solid foundation for your future career. |  | While the Masters Data Sci program also covers reinforcement learning, it seems to focus more on project/problem-based learning and access to a decent PC or laptop, which may not be as comprehensive as the Comp Sci program in terms of technical skills.",Program: Masters Comp Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Dense (Vector),Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,6.86,"Based on the provided context, it appears that all four Master's programs at TUHH (Technical University of Hamburg) have modules that emphasize teamwork and collaboration. |  | However, if you're looking for a program that specifically matches your interest in working in teams, I would recommend the Masters Comp Sci program. This is because this program has multiple modules that focus on collaborative work, such as developing and documenting joint solutions in small teams, forming groups to further develop ideas, and working on challenge-based projects. |  | Additionally, the Masters Mechatronics program also seems like a good fit, as it involves working on concepts learned in lectures on a hardware platform within small groups, with opportunities for cross-group collaboration.","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | work on them collaboratively. |  | The  students  are  able  to  collaboratively  organize  their  work  processes  and  software  solutions  using  virtual  communication  and |  | software management tools. |  | The  students  can  critically  reﬂect  on  the  results  of  other  groups,  make  constructive  suggestions  for  improvement,  and  also |  | incorporate them into their own work.",N/A
Dense (Vector),Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,6.49,"Based on the provided context, it appears that you have a strong foundation in computer science due to your physics background. The Master's Data Sci program at TUHH seems like an excellent match for you. |  | The program builds on the two pillars of mathematics and computer science, which aligns well with your existing knowledge in physics. Additionally, the interdisciplinary nature of the program will allow you to apply your skills in a variety of data science application fields. |  | I would recommend applying for the Master's Data Sci program at TUHH, as it will provide you with a solid foundation in data science and equip you with the necessary skills to work in research and development environments.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | in computer science or mathematics with relevant majors in data science, machine learning, or artificial intelligence.",N/A
Dense (Vector),Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,0,0,0.0,10.14,"Based on the provided context, I can identify the following modules that involve Python programming: |  | 1. Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 (mentioned in the text about VanderPlas' book) | 2. Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 (specifically mentions ""Python"" in the skills section) | 3. Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 (multiple instances, including a mention of Sklearn and Pytorch) |  | These modules seem to be related to data science and computational methods, which might align with your interests if you're interested in programming and numerical methods. |  | If I had to recommend one program based on the provided context, I would suggest the Masters Data Sci program. This is because it explicitly mentions Python libraries such as Sklearn and Pytorch, which are commonly used in data science applications. Additionally, the module description highlights the reciprocal relationship between theoretical and practical aspects of the course, suggesting a strong focus on hands-on learning with Python programming. |  | Please note that I don't have enough information about specific modules to provide more detailed recommendations.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | structure to either process parameters or mechanical properties |  | Complementing  the  lectures,  the  associated  exercise  sessions  will  use  various  Python  libraries  such  as  Sklearn  and  Pytorch, |  | typically within Jupyter notebooks. These practical sessions are designed to reinforce the concepts discussed in the lectures, with a |  | reciprocal relationship between the theoretical and practical aspects o",N/A
Dense (Vector),Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,1,1,0.333,3.25,The Advanced Machine Learning course is taught in English.,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,0,1,1,0.5,3.29,"The Master of Science Data Science program at TUHH is a two-year program, consisting of four semesters.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
Dense (Vector),Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,4.48,"According to General Regulations §21 (1), the admission requirement for the Master's in Data Science program is that at least 60 credit points must be achieved in the study program. The examinations board decides on exceptions. |  | Additionally, it is recommended that students have a strong background in relevant fields such as mathematics, statistics, computer science, or related disciplines.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude",N/A
Dense (Vector),Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,7.71,"The recommended literature for the Advanced Machine Learning module includes: |  | 1. Haneke, Uwe and Trahasch, Stephan and Zimmer, Michael and Felden, Carsten (2019). Data Science - Grundlagen, Architekturen und Anwendungen. dpunkt.verlag. | 2. Kelleher, John D. (2015) Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies. MIT Press. | 3. Mitchell, Tom M. (2005) Machine Learning. McGraw-Hill. | 4. Murphy, Kevin P. (2012) Machine Learning: A Probabilistic Perspective. MIT Press. |  | These texts are likely to provide a solid foundation for understanding the concepts and techniques covered in the Advanced Machine Learning module.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,0,1,1,0.25,9.82,"The Master's program in Data Science (Masters Data Sci) and the Master's program in Computer Science (Masters Comp Sci) share some similarities, but they also have distinct differences. |  | Both programs are interdisciplinary, with a strong focus on data science and computer science. However, the Master's program in Data Science has a more research-oriented approach, which means that students will be up-to-date with the latest developments in this rapidly evolving field. Additionally, graduates of the Data Science program will have a broad understanding of software design principles, making them eligible for career opportunities in classical computer science. |  | On the other hand, the Master's program in Computer Science has a stronger focus on computer science fundamentals, with an emphasis on programming and software engineering. While students in this program may still take some data science courses, the overall curriculum is more geared towards preparing students for careers in computer science. |  | In summary, if you're interested in a program that combines data science and computer science with a strong research focus, the Master's program in Data Science might be the better fit for you.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | experts. A data scientist works in a research-oriented manner and is thus always up to date with the latest developments in this rapidly evolving ﬁeld. | Due  to  the  high  amount  of  computer  science  in  the  degree  program,  graduates  are  familiar  with  all  the  rules  of  software  design,  so  that  the  career | opportunities of classical computer scientists are also open to them. The degree program qualifi",N/A
Dense (Vector),Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,5.01,"The Master's Comp Sci program shares the Advanced Machine Learning (M1552) module. |  | Additionally, I would recommend considering the Master's Data Sci program as well, since it also covers Advanced Machine Learning. This program might be a good fit if you're interested in applying machine learning techniques to physical systems, as mentioned in the course description for M1552.","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Dense (Vector),Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",1,1,1,1.0,5.61,"The Masters in Data Science program at TUHH involves machine learning. |  | Additionally, the Masters in Computer Science program also covers machine learning as part of its curriculum. |  | Both programs seem to be a good fit for students interested in machine learning, especially considering the emphasis on practical experience and hands-on project assignments. The Masters in Data Science program may provide more specialized knowledge in machine learning, while the Masters in Computer Science program offers a broader range of courses that include machine learning as part of its overall computer science curriculum.",Program: Masters Data Sci | Module: M2001 - Reinforcement Learning | ECTS: 3 |  | Module M2001: Reinforcement Learning |  | Courses |  | Title |  | Reinforcement Learning (L3305) |  | Reinforcement Learning (L3306) |  | Module Responsible Dr. Manfred Eppe |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Lectures at TUHH: |  | Machine Learning I and II |  | Advanced Machine Learning |  | Programming Paradigms |  | Additional recommended knowledge and prerequisites: |,N/A
Dense (Vector),Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,10.71,"After completing the Master's in Data Science at TUHH, you can expect to acquire a wide range of skills, including: |  | * Designing and implementing complex software systems | * Using data science methods in various application areas, taking into account specific requirements | * Communicating scientific contents and problems effectively with experts and laymen | * Modeling Big Data systems and working with them, including selecting and utilizing fitting technologies for different applications | * Critically assessing chosen technologies | * Working on practical solutions for processing large amounts of data | * Implementing Big Data services | * Acquiring in-depth knowledge in machine learning, including data preparation, effective training, and evaluation of trained models |  | These skills will prepare you for a career in research and development in an academic or industrial environment, where you'll work with large datasets, develop algorithms, and analyze results. You'll be able to adapt your methodological knowledge to specific applications and solve complex problems. |  | I recommend the Master's in Data Science because it provides a comprehensive education in data science, covering both theoretical foundations and practical applications. The program is designed to prepare students for a professional career in research and development, which aligns with the skills and knowledge you'll acquire during your studies.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | training effectively, and evaluate the accuracy of the models appropriately. |  | 5.  Graduates are able to design and implement complex software systems. | 6.  Graduates are able to use data science methods in various application areas, appropriately considering application-specific requirements. |  | Social skills |  | 1.  Graduates are able to communicate with experts and laymen about scientific contents and problems ",N/A
Dense (Vector),Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,5.81,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Masters Mechatronics program. This program allows students to apply advanced methods and procedures from materials science, mechatronics, or other relevant fields to solve complex problems. It also enables students to investigate future technologies, materials, and methods, as well as conduct independent research. |  | The Mechatronics program seems like a good fit for you because it combines engineering with advanced mathematical knowledge, which aligns with your interests.","Program: Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | Mathematik  I,  II,  III  for  Engineers  (German  or  English)  or  Analysis  &  Linear  Algebra  I  +  II  plus  Analysis  III  for |  | Technomathematiker. |  | Basic knowledge of MATLAB, Python or a similar programming language. |  | Educational Objectives After taking part successfully, students have reached the following learning results ",N/A
Dense (Vector),Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,5.54,"Yes, there are several modules that are compulsory across multiple TUHH master programs.  |  | The interdisciplinary compulsory modules on operations & management (6 CP) and on non-technical courses (6 CP) are common to all four Master's programs: Masters Data Sci, Masters GTIME, Masters MEM, and Masters MSEMS. |  | These modules are part of the core qualification for each program and provide a foundation in both technical and non-technical aspects.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an",N/A
Hybrid + Rerank,Q01,easy,What is the module Advanced Machine Learning about?,"Advanced Machine Learning (M1552) covers neural networks, backpropagation, CNNs, RNNs, GANs, Autoencoders and Transformers. It is worth 6 CP, examined by a 90-minute written exam, and taught in English in the winter semester.",1,1,1,1.0,5.63,"The module ""Advanced Machine Learning"" (L2322) covers the basics of machine learning, including feedforward neural networks, convolutional neural networks, and adversarial attacks. It also provides an overview of the universal approximation capabilities of neural networks and their implementation details. |  | This module seems to be a good fit for students interested in machine learning, as it delves into the theoretical foundations and practical aspects of this field.","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
Hybrid + Rerank,Q02,easy,How many credit points is the Advanced Machine Learning module worth?,6 credit points (CP).,1,1,1,1.0,3.45,The Advanced Machine Learning module (M1552) is worth 3 credit points (CP).,"Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat",N/A
Hybrid + Rerank,Q03,easy,What are the recommended prerequisites for Advanced Machine Learning?,"Mathematics I-III, Numerical Mathematics / Numerics, and programming skills preferably in Python.",1,1,1,1.0,5.25,"The recommended prerequisites for Advanced Machine Learning (M1552) are: |  | 1. Mathematics I-III | 2. Numerical Mathematics 1/ Numerics | 3. Programming skills, preferably in Python. |  | These prerequisites suggest that students should have a solid foundation in mathematical and numerical concepts, as well as programming skills in Python, to successfully complete the Advanced Machine Learning module.","Program: Masters Mechatronics | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Rec",N/A
